12.598,0,0,0,32.756,736.76,0,12.598,439.94,0.50394,4.0315,0,0,0,0,153.2,0,2.0157,4.5354,0,0,6.0472,0,0.50394,20.157,0,283.72,0,0,0.50394,0.50394,39.307,0.50394,6.0472,20.157,2.0157,2.0157,5.0394
1.7555,0,0,0,2.3574,30.094,0.20063,0.050157,5.3668,0,0,0.70219,0.050157,1.0031,0,20.715,0,4.0125,4.5141,0.050157,0,0.20063,0.20063,0.050157,3.6614,0,27.386,0,0.050157,2.9592,6.9718,2.4075,0.40125,2.0564,3.8119,0.50157,2.2571,5.3166
0.50633,0.1519,0,2.1392,6.0127,11.924,0.063291,0,0.37975,1.3924,2.481,1.1899,0,0.063291,0,6.6076,0,4.8608,1.2785,0.10127,0.012658,0.10127,0.21519,0,2.962,0,12.19,0,0.72152,0.51899,3.2532,1.3671,0.17722,1.1646,0.87342,0.3038,1.4557,2.9747
0.90323,0,0,0.51613,4.0645,23.161,0.58065,0,6.0645,1.3548,0.25806,8.7097,0,0.32258,0,1.4194,0,9.871,2.7097,0.12903,0.25806,0,0.12903,0,3.0323,0,25.226,0,0.58065,0.51613,1.3548,0.58065,0.19355,1.3548,2.3226,0.51613,2.9677,1.2903
1.4313,0,0,0.61342,4.9073,70.748,0.20447,0,4.4984,1.0224,0.61342,6.5431,0,0.81789,0,6.5431,0,4.9073,16.358,0,0,0,0.40895,0,6.3387,0,52.141,0,0,1.4313,4.4984,6.1342,0.81789,3.2716,8.1789,4.7029,12.268,6.1342
0.15881,0.039702,0,1.8462,2.8586,13.34,0.079404,0,0.59553,2.005,0.35732,1.4094,0.079404,0.079404,0,2.4417,0,3.0769,4.8834,0.19851,0.11911,0.039702,0.099256,0,2.66,0,10.819,0,0.19851,0.45658,2.2432,1.6079,0.11911,1.0521,0.77419,0.91315,8.4963,4.4268
0.050157,0,0,0.60188,3.8621,14.997,0,0,1.605,2.2571,0,8.2759,0.20063,0.30094,0,2.9592,0,3.511,2.9091,0.10031,0.20063,0.10031,0,0,2.0564,0,23.925,0.30094,0,1.3542,2.0063,2.0063,0.40125,0.90282,1.8056,0.3511,2.2069,2.4075
0.19465,0,0,2.8029,1.0998,2.5401,0.17518,0.038929,0.35036,2.1217,0.28224,0.79805,0,0.058394,0.077859,2.2092,0,6.4915,1.0998,0.038929,0,0,0.077859,0,1.7518,0,6.7251,0,0.39903,0.45742,1.7616,1.0414,0.068127,0.51582,0.26277,0.60341,2.1995,2.5304
0.26415,0,0,2.0802,2.0849,4.184,0.15566,0.037736,0.39151,2.7264,0.14623,0.50943,0.004717,0.11792,0,1.9528,0,3.8443,0.8066,0.037736,0,0.018868,0.056604,0,1.8019,0,4.3821,0,0.30189,0.36792,1.6085,0.98113,0.075472,0.41981,0.29245,0.51887,0.84906,2.6085
0.030534,0,0,1.9351,1.8511,2.9275,0.10687,0,0.33969,3.1794,0.41221,0.5458,0.034351,0.038168,0,2.0763,0,3.9542,0.58015,0,0,0.015267,0.015267,0,1.6603,0,5.9427,0,0.89695,0.63359,1.5534,1,0.076336,0.69847,0.39695,0.22137,1.1336,2.7328
