0.21324,9.9853,2,0.066176,0,3.4926,1.4265,0,4.0074,0,0.48529,0.61765,1.9706,1.0956,0.15441,0.26471,0.46324,0.46324,1.3456,2.6397
0.54444,10.567,2.3222,0.022222,0,1.9111,1.2778,0,6.0333,0,0.86667,0.56667,2.2667,1.3111,0.11111,0.48889,0.43333,0.54444,1.6,3.4111
1.2206,17.167,2.7463,0,0,2.5075,2.2289,0,7.0182,0,0.65008,0.79602,2.534,1.5788,0.18574,0.37148,0.33167,0.65008,1.5655,4.126
0.52955,15.915,2.6383,0,0,0.78487,1.5225,0,6.0615,0,0.22695,0.16076,1.6832,0.6052,0.0094563,0.27423,0.28369,0.67139,2.5248,2.0236
0.98522,14.844,3.179,0,0,1.6289,1.5369,0,6.2923,0,0.18391,0.85386,1.4844,0.93268,0.30213,0.84072,0.56486,0.45977,3.3366,4.1905
0.13949,13.653,1.9692,0,0,1.5754,2.1087,0,7.3764,0.065641,0.32,0.97641,2.0923,0.76308,0.24615,0.82872,0.62359,3.3723,8.0656,4.9395
1.2422,11.786,2.405,0,0,1.4509,1.6199,0,6.0323,0.039752,0.16894,0.48696,2.3851,1.5404,0.22857,0.64596,0.34783,0.61615,2.2261,3.8261
0.26367,6.9968,1.2026,0,0,1.1254,1.3055,0,3.6977,0.025723,0.07074,0.41801,1.0161,0.37942,0.064309,0.27653,0.19936,0.32154,1.8842,1.9035
0.64,25.173,3.103,0,0,13.925,2.5406,0,12.335,0,0.25212,1.2412,2.1333,1.5321,0.17455,0.54303,0.40727,0.44606,1.2024,4.7515
3.0402,23.789,2.7739,0,0,7.8114,0.48821,0,27.983,0,0.97642,0.44383,3.2399,3.129,0,9.0541,4.1054,21.259,8.4771,2.552
1.938,23.318,2.6822,0.062016,0,2.5426,0.20155,0,8.7907,0,0.12403,0.60465,1.5504,2.0155,0.093023,1.4574,0.60465,5.5659,0.77519,1.7984
0.025751,5.1845,0.95279,0,0,0.66953,0.24034,0,18.155,0,0,0.57511,6.309,0.45494,0.15451,0.33476,0.80687,0.042918,0.15451,0.69528
0.17952,102.15,7.2707,0,0,0,8.0785,0,89.941,0,0,0.89762,3.2314,2.5133,0.089762,0.35905,2.5133,5.4755,0.17952,0.53857
0.24615,53.908,1.8462,0,0,0.061538,13.908,0,66.708,0,0,0.12308,0.24615,1.3538,0.061538,0.61538,2.5846,0,0,1.1692
3.9184,1066.4,1.6327,0,0,0,10.776,0,705.31,0,0,0,6.5306,7.8367,0,103.51,22.857,0,2.6122,0
5.037,263.85,1.1852,4.7407,0,0,3.5556,0,480.44,0,0,0.88889,8.5926,0.59259,1.1852,19.407,9.4815,2.3704,0,29.333
4.4,453.2,15.2,0,0,0,18.4,0,506,0,0,4,6,4,0,5.6,14.8,0.8,0,8
1.3913,193.67,0,0.27826,0,0,0.55652,0,221.08,0,0,0.27826,2.5043,2.9217,0.13913,1.9478,3.3391,0,0,31.026
0.75117,49.239,2.7042,0,0,0,7.1362,0,199.1,0,0,2.4413,8.4507,0.18779,1.5399,34.516,3.1174,0,0,2.4038
0,4.9039,0.44651,0,0,0,0.026357,0,13.163,0,0,0.026357,0.95659,0.024806,0,1.0574,0.2093,0.086822,0,0.21085
4.7619,447.05,0.7619,1.5238,0,1.5238,4,0,276.48,0,0,1.2381,0.095238,5.7143,0,10.19,5.2381,0,0,6.1905
8.6154,531.69,0,2.4615,0,1.2308,42.154,0,921.38,0,0,2.4615,34.769,2.6923,1.3077,13.615,21.077,0.076923,0,101.23
1.7802,94.615,8.0879,0,0,0.35165,5.7582,0,476.84,0,0,0.043956,3.6484,0.3956,1.4066,2.1099,3.6703,0.35165,0,8.2198
0.69204,16.429,0,0,0,0,0.4083,0,20.256,0,0,0.14533,0.20761,0.055363,0.0069204,0.083045,0.16609,0,0,0.609
1.282,232.73,9.9599,0.39445,0,0,2.7612,0,286.77,0,1.5778,4.9307,17.455,0.64099,4.3883,32.444,13.658,23.716,0,11.291
2.0574,88.101,2.9392,0,0,0,6.9805,0,277.53,0,0,9.9931,5.9518,0.88175,3.2331,8.6705,6.0987,3.527,0.29392,6.9805
4.2667,596.62,14.933,0,0,0,12.444,0,262.4,0,0,22.756,21.333,2.1333,1.4222,4.2667,7.4667,57.956,0,18.489
