8.4211,0,121.26,304,0,18.526,176.42,0,0,0,1.6842,0,0,1248.4,170.53,0,0,0,0,0,36.632,704.42,0,0,0,0.42105,1.6842,0,0,160,0,6.7368,138.53
0,0,19.724,11.103,0,0.13793,2,0,0,0,0,0,0.068966,31.724,3.7241,0,0,0,0,0,1.7241,30.207,0,0.068966,0,0.13793,0.41379,0,0.2069,1.7241,0,0,10.69
0.45714,0,51.371,17.714,0,0.45714,3.9429,0,0,0,0,0,0.68571,80.171,0.45714,0,0,0,0,0,20.229,311.66,0,0,1.8286,0.97143,0.28571,0,76.114,12.914,0,1.1429,22.057
0,0,125.7,75.304,0,0.69565,29.565,0,0,0.34783,0.043478,0,6.2609,143.96,1.4348,0,0,0,0,0,23.217,235.52,0,0,2.7826,0.82609,1.087,0.34783,93.739,38.565,0.34783,4.7826,4.2174
1.9394,0,1242.5,116.42,0,5.8182,23.364,0,0,0,0,0,1.9394,118.3,0,0,0,0,0,0,118.64,1140.6,0,0,0.87879,21.364,13.818,0.030303,81.485,39.03,0,19.424,17.515
0,0,859.84,153.92,0,0,50.24,0,0,0,0,0,2.56,186.56,1.28,0,0,0,0,0,11.2,572.48,0,2.56,1.92,18.88,6.08,1.28,13.44,70.4,0,94.4,47.68
2.9425,0,328.92,323.03,0,20.782,54.621,0,0,0,0,0,3.3103,304.74,1.4713,0,0,0,0,0,17.195,431.82,0,20.506,2.2069,294.07,41.563,0,17.655,70.161,5.8851,0.091954,256.92
3.6226,0,647.85,168.45,0,6.0377,122.57,0,0,0.60377,1.8113,0,5.434,626.11,3.6226,0,0,0,0,0,3.6226,633.96,0,12.679,1.8113,6.0377,6.6415,0,62.792,38.642,3.6226,0,594.11
0,0,224.5,206.75,0,4,39,0,0,0,22.75,0,2.5,409,2,0,0,0,0,0,2.25,690,0,0,1,33,17.5,10.25,160,59,4.5,2,1089
1.6842,0,634.95,265.26,0,5.0526,71.579,0,0,0,0,0,50.526,346.11,8.4211,0,0,0,0,0,11.789,739.37,0,8.4211,0.84211,58.105,10.947,3.3684,30.316,50.526,9.2632,0,1146.9
1.0435,0,109.74,83.652,0,0.69565,16.348,0,0,1.5652,0,0.34783,1.913,274.43,3.1304,0,0,0,0,0,2.4348,203.83,0,0.34783,2.7826,39.826,2.087,0,9.3913,29.043,28.696,9.5652,41.043
6.0952,0,1627,418.67,0,15.238,251.05,0,0,0,3.0476,9.1429,3.4286,1171,15.238,0,0,0,0,0,12.952,1235,0,6.0952,3.4286,25.524,35.048,0,64,43.429,36.571,0,1179.8
0,0,689.78,225.19,0,1.1852,23.704,0,1.1852,0,0,0,1.1852,150.52,0,0,0,0,0,0,1.1852,976.59,0,3.5556,8.2963,42.667,8.2963,2.3704,29.63,16.593,13.037,2.3704,136.3
8.5333,0,1945.6,456.53,0,4.2667,179.2,0,0,0,4.2667,0,0,183.47,0,0,0,0,0,0,6.4,2197.3,0,4.2667,23.467,70.4,25.6,0,12.8,147.2,14.933,4.2667,430.93
3.2,0,75,716,0,99.6,81.4,0,0.2,0,0.4,0,0.2,1331.4,3.2,0,0,0,0,0,8.2,1043.4,0,0,38.6,7,0.2,6.8,237.4,87.6,52.4,0.2,1113
0,0,51.667,264.33,0,45.5,32,0,0,0,0,0,3,256.5,2.6667,0,0,0,0,0,125.33,3610.2,2.6667,10.667,11.333,229,0,26.667,269.33,49.667,2.6667,0,72.167
0,0,57.333,610.17,0,120.17,233.33,0,0,1.8333,0,0.66667,35.5,126,0,0,0,0,0,0,10.833,482.83,0,0,2,8.8333,0,4,2.8333,30.667,1.3333,0,40.5
0,0,95.149,399.15,0,19.064,46.553,0,0,0,0,0,0,775.49,0,0,0,0,0,0,1.7872,2200,0,2.8085,4.6809,316,0.085106,0,265.45,189.79,30.809,0,216.43
0,0,838.86,301.71,0,1.5238,140.19,0,0,0,0,0,1.5238,177.52,0,0,0,0,0,0,3.8095,1376,0,1.5238,4.5714,7.619,0.7619,0,46.476,201.9,6.0952,0,134.86
8.8276,0,593.66,323.31,0,6.6207,93.241,0,0,0,0,0,0,541.79,8.8276,0,0,0,0,0,2.7586,615.17,0,2.7586,0.55172,51.862,3.8621,0,49.103,56.276,3.3103,0,379.59
7.0621,0,1049.2,240.55,0,0,111.89,0,0,0.22069,0,0,0,290.65,3.531,0,0,0,0,0,7.0621,1840.8,0,0,0.22069,7.5034,3.531,0.88276,14.124,73.71,74.814,0,813.46
0,0,1303.3,1816.7,0,13.091,674.91,0,0,0,0,0,1.4545,901.82,0,0,0,0,0,0,20.364,1730.9,0,0,0,20.364,4.3636,1.4545,5.8182,65.455,17.455,0,24.727
2.6667,0,1198.7,734.67,0,5.3333,165.33,0,0,9.3333,0,0,46.667,914.67,5.3333,0,0,0,0,0,8,1338.7,0,0,9.3333,60,5.3333,2.6667,65.333,93.333,1.3333,0,156
0,0,123,588.5,0,28,16.5,0,0,0,12,0,0.75,1873,8,0,0,0,0,0,1,2725.8,0,0,1,162.25,1,4,40.75,213.75,20.5,0,2168.3
0.2735,0,58.803,12.581,0,0,23.521,0,0,0.54701,0.2735,0.2735,3.0085,92.171,1.9145,0,0,0,0,0,5.7436,741.47,0,0.2735,0.54701,4.3761,1.641,0,3.2821,14.769,1.3675,0,14.222
134.48,0,22.476,931.43,0,24.762,793.52,0,0,1.1429,0,2.6667,53.714,58.286,0,0,0,0,0,0,1.9048,645.71,0,0,9.9048,0.38095,2.2857,0.7619,9.1429,17.143,0,0,0
47.652,0,15.478,1191.8,0,5.7391,74.609,0,0,0,5.5652,0,0,263.48,0,0,0,0,0,0,2.7826,529.22,0,0,1.3913,0,6.2609,0,5.7391,24.696,0,0,11.478
24,0,618.67,5701.3,0,213.33,74.667,0,0,0,21.333,0,0,533.33,0,0,0,0,0,0,32,12344,42.667,0,48,253.33,0,0,128,269.33,24,0,2925.3
55.742,0,141.42,547.1,0,24.774,29.935,0,0,0,0,0,1.0323,261.16,4.129,0,0,0,0,0,80.516,4858.8,8.2581,0,6.1935,66.065,0,6.1935,47.484,72.258,0,0,168.26
2.56,0,140.32,210.24,0,7.68,43.52,0,0,1.28,0,0,0.16,48.64,5.12,0,0,0,0,0,13.6,1319.8,0,0,1.28,15.04,0.16,5.12,30.72,49.12,0,0,69.12
1.28,0,121.44,222.88,0,7.84,43.36,0,0,0,1.28,0,1.6,50.08,2.56,0,1.28,0,0,0,7.04,2408.6,0,0,2.56,11.04,0,1.44,12.96,55.84,0,0,40
32,0,299.82,361.27,0,11.636,90.182,0,0,0,0,0,0,230.36,0,0,0,0,0,0,27.091,3356.2,0,2.9091,0.18182,110.55,0,20.364,14.545,108,0.54545,0,93.273
5.92,0,66.08,165.12,0,3.84,46.72,0,0,0.48,0,0,0.64,58.72,5.12,0,0,0,0,0,10.08,270.56,0,0,1.92,2.72,0.48,0.16,7.2,12,0.64,0,13.12
0.39344,0,7.1475,10.656,0,0.39344,5.377,0,0,0.72131,0,0,0.13115,21.77,0.52459,0,0,0,0,0,0.42623,50.098,0,0.065574,0.62295,0.72131,0.22951,0.032787,0.13115,1.4098,0.065574,0.098361,1.6721
0.2,0,7,37.3,0,3.3,9.15,0,0,2.05,0.1,0.45,2.25,43.65,2.85,0,0,0,0,0,0.8,68.05,0,0.4,2.25,0.7,0,0.25,1.1,4.15,0.2,0,10.6
1.7655,0,17.848,55.972,0,1.5448,11.117,0,0.22069,0.13793,0,0.24828,0.82759,42.814,1.7655,0,0,0,0,0,0.93793,42.207,0,0.22069,0.55172,0.66207,0.027586,0,0.68966,2.8966,0.68966,0,0.66207
48.762,0,339.81,1723.4,0,60.952,800,0,0,0,0,0,13.714,1280,182.86,0,0,0,0,0,32,5686.9,0,624.76,22.095,428.19,4.5714,0,329.14,215.62,49.524,0,390.1
4.5,0,245,795.5,0,16,400,0,0,0.5,0,0,4.5,288.5,12.5,0,0,0,0,0,14,1767.5,0,206.5,40.5,148.5,1,33.5,246.5,74,8.5,0,84.5
6.2822,0,57.325,573.64,0,0,1106.8,0,0,6.6748,12.564,0,0,861.64,19.436,0,0,0,0,0,16.883,1257.4,0,137.23,0.9816,39.067,0.19632,12.761,484.71,120.93,132.71,12.761,50.258
21.333,0,244.33,1603.7,0,0,278.33,0,0.33333,0,10.667,0,10.667,1719.7,43.667,0,0,0,0,0,30,2710.7,0,1367.7,419.67,225.67,0.33333,54.333,876,397.33,107,74.667,352.67
5.12,0,63.36,590.08,0,0,445.76,0,0,2.24,0,0,0.96,947.52,10.24,0,0,0,0,0,28.48,802.88,0,1306.6,93.12,90.88,0,10.24,678.72,187.84,102.4,10.24,123.2
4.8571,0,238.57,1336,0,4.5714,148.57,4.5714,0,4.5714,4.5714,0,4.5714,1115.4,41.143,0,0,0,0,0,28.857,11448,0,489.14,310.57,433.43,1.1429,150.86,3260.3,1071.4,434.57,18.286,406.86
4.8235,0,51.882,159.53,0,2.8235,20,0.94118,0,2.2353,0.94118,0,0.11765,638.71,20.235,0,0,0,0,0,3.1765,190.47,0,0,18.118,16.941,0.47059,0,69.647,12.588,74,0,18
52,0,296.26,550.13,0,2.7234,76.766,0,0,0.085106,0,0,6.8511,520.09,2.766,0,0,0,0,0,1.5319,557.11,0,0.17021,1.4468,167.62,0.085106,1.3617,14.213,75.574,71.149,0,139.32
33.463,0,421.27,461.85,0,9.3659,52.976,0,0,0.097561,0,0,3.4146,204.29,4.6829,0,0,0,0,0,0.78049,686.54,1.561,0,0.87805,247.71,0,0,23.512,51.512,78.537,0,66.049
1.3913,0,104.55,47.188,0,0.46377,8.4058,0,0,0,0,0.46377,0.49275,288.9,0.92754,0,0,0.46377,0,0,0,234.81,0,0.92754,0.028986,4.4058,0.52174,0,0.92754,10.116,0.52174,0,59.884
0.19512,0,20.341,23.61,0,0,21.122,0,0,1.4146,0,0.04878,1.4146,133.8,0.78049,0,0,0,0,0,2,224.39,0,0.58537,0.19512,23.61,0.68293,0.04878,0.78049,21.512,43.366,0.19512,9.4634
