173,78.946,79.383,NaN,NaN,NaN,0.11803,39,10,47,19,14,47,46,-0.4215,-1.3022,33.688,34.592,0.036924,3.7098,390.28,352.04,3.742,6.0883,0.026,0.20907,1.709,0.23177,-1.2983,27.545,34.454,27.722,350.88,4.316,1.968,0.000833,0.003946,3.1528,0.53636,4.1662,0.0015,0.056871,0.441,0.27308,-0.16031,27.864,33.614,26.994,385.28,2.0996,0.41707,0.000511,0.001722,2.2849,0.16857,21.075,3.451,304,0,1440
174,79.032,71.632,NaN,NaN,NaN,0.10501,42,14,36,24,19,100,38,0.69395,-0.93789,34.116,34.692,0.07764,4.7159,367.56,354.11,6.5866,2.0596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
175,79.226,66.548,0.064972,0.0027051,0.023298,0.15262,28,25,15,34,13,322,377,1.1676,1.1159,34.422,34.422,2.0178,2.5869,380.42,379.38,4.3382,2.8373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.001,0.063634,0.3685,0.52306,1.3657,29.612,34.265,27.429,369.29,2.1505,1.0195,0.000593,0.00229,2.1344,0.34641,12.008,0,300,0.05,1440
176,77.747,65.438,0.052402,0.0018886,0.026249,0.11101,40,15,47,24,17,276,NaN,1.9934,-1.0159,34.493,34.831,0.0029294,1.6385,354.87,336.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
177,77.879,71.747,0.044109,0.0012567,0.016778,0.097085,46,14,83,25,28,310,NaN,0.89089,-0.92542,34.027,34.878,0,0.29978,352.71,324.65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
178,77.188,73.195,0.04706,0.0018186,0.017384,0.11081,40,24,27,46,42,203,NaN,1.4964,1.2112,34.475,34.507,0.165,0.21375,347.47,351.43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.008333,0.047034,0.278,0.24415,1.3258,29.52,34.142,27.333,348.2,NaN,0.11926,0.000365,0.000714,2.1579,0.14963,19.249,0,305,0.43,1440
179,75.542,74.574,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
180,74.803,76.158,0.2488,0.0022673,0.24306,0.60317,7,10,34,5,23,34,NaN,-1.0018,-1.7723,29.384,33.908,0.36266,1.0967,368.14,315.55,NaN,NaN,0.0355,0.38318,1.3918,5.7841,-1.2923,27.361,34.191,27.509,360.61,NaN,0.60281,0.000516,0.001753,4.4361,0.17778,NaN,0.014667,0.2383,0.24733,11.776,2.5079,21.008,22.98,18.339,357.16,NaN,0.54745,0.000856,0.004105,19.191,0.30877,0.8965,0,290,0.75,1440
181,73.979,77.096,0.33661,0.0029128,0.41042,0.53626,8,10,8,10,10,20,NaN,0.70069,4.3001,22.01,14.871,0.34638,NaN,361.13,338.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
182,75.967,78.627,0.068301,0.0019051,0.055259,0.13152,32,10,54,3,17,54,NaN,0.96264,-1.7784,32.87,34.4,0.017493,0.59394,369.86,336.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
183,77.463,75.762,NaN,NaN,NaN,0.10643,36,11,43,19,37,226,NaN,3.4651,0.14579,34.201,34.627,0.12363,0.57603,323.15,347.42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
184,79.773,69.665,NaN,NaN,NaN,0.10071,38,20,32,30,25,61,NaN,2.9053,-0.90559,34.243,34.702,0.074535,0.4642,324.32,364.48,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
185,79.674,60.834,NaN,NaN,NaN,0.13093,30,19,33,27,22,107,NaN,2.5864,-0.53467,34.545,34.721,0.056328,1.4172,333.33,349.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
186,79.055,74.169,NaN,NaN,NaN,0.1069,35,22,39,33,30,334,NaN,3.0548,-0.16984,33.981,34.618,0.073627,1.5178,320.28,361.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
187,78.124,86.55,NaN,NaN,NaN,0.11367,32,10,25,6,13,89,NaN,1.6271,-0.53778,34.038,34.391,0.14118,0.37244,342.97,342.87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
188,78.266,91.817,NaN,NaN,NaN,NaN,NaN,16,19,20,14,27,NaN,-1.6108,-1.6521,33.1,33.843,1.7215,1.9421,394.75,366.41,NaN,NaN,0.124,0.30759,1.227,0.85179,-1.6472,26.507,33.437,26.906,373.06,NaN,1.3757,0.000622,0.002469,2.9828,0.32244,0.117,0.074,0.21603,0.513,0.46565,-1.6497,26.158,32.951,26.511,388.3,NaN,1.4173,0.000604,0.002346,2.8539,0.33796,NaN,46.519,NaN,0.62,1440
189,77.924,117.02,NaN,NaN,NaN,NaN,NaN,10,21,6,13,1010,NaN,-0.30607,-0.027655,31.481,32.935,0.52036,0.93032,371.33,370.83,NaN,NaN,NaN,NaN,NaN,NaN,-0.60713,26.87,32.727,26.298,371.06,NaN,0.89279,0.000423,0.001108,4.1627,0.24159,NaN,NaN,NaN,NaN,NaN,0.10149,24.424,28.821,23.116,363.65,NaN,0.81548,0.000458,0.00135,5.496,0.21307,NaN,0,284,0.59,1214
190,73.847,145.81,NaN,NaN,NaN,NaN,NaN,NaN,5,5,6,3,NaN,NaN,1.5369,NaN,20.508,NaN,0.51561,NaN,364.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
191,71.572,160.94,NaN,NaN,NaN,NaN,NaN,20,17,19,16,8,NaN,1.4875,1.4712,28.555,28.569,0.3214,0.36032,340.4,340.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.078049,0.07525,1.1958,1.0633,19.646,1.4889,25.106,28.417,22.731,340.44,NaN,0.43172,0.020354,0.13886,6.4477,5.4281,NaN,0,284,0.09,936
192,70.704,166.33,NaN,NaN,NaN,0.26934,13,12,13,7,13,24,NaN,-0.33242,-0.31547,31.396,31.444,1.4378,1.1397,344.01,338.14,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
193,71.095,174.95,0.076035,0.0031125,0.044817,0.14171,24,17,13,25,27,35,30,2.4537,2.4578,29.169,29.17,0.57834,0.62166,339.32,339.5,-7.3889,-7.6409,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.003034,0.125,1.615,6.2695,30.15,2.4534,26.318,29.029,23.161,339.45,0,0.58652,0.000685,0.00291,2.5242,0.28696,6.2703,0,289,0.1,873
194,73.382,-168.21,NaN,NaN,NaN,NaN,NaN,25,41,4,26,74,61,-0.97426,-1.4255,19.557,31.831,0.15884,0.46626,303.4,340.29,-3.7262,-2.1438,0.441,0.86619,1.9045,5.5668,-0.98783,25.627,31.565,25.37,396.85,0,0.5443,0.000504,0.001657,3.8433,0.16266,0.45478,0.126,0.36165,0.2285,1.4243,-0.58533,23.023,27.442,22.016,368.66,0,0.4049,0.000478,0.001143,2.4176,0.17095,NaN,0,289,0.37,864
194,73.382,-168.21,NaN,NaN,NaN,NaN,NaN,25,41,4,26,74,61,-0.97426,-1.4255,19.557,31.831,0.15884,0.46626,303.4,340.29,-3.7262,-2.1438,0.441,0.86619,1.9045,5.5668,-0.98783,25.627,31.565,25.37,396.85,0,0.5443,0.000504,0.001657,3.8433,0.16266,0.45478,0.126,0.36165,0.2285,1.4243,-0.58533,23.023,27.442,22.016,368.66,0,0.4049,0.000478,0.001143,2.4176,0.17095,NaN,0,289,0.37,864
195,72.216,-159.69,NaN,NaN,NaN,NaN,NaN,14,37,11,19,43,36,1.7005,-1.5746,27.768,32.415,0.29467,1.2321,350.21,328.53,-0.72158,2.9478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
196,71.903,-154.91,NaN,NaN,NaN,NaN,NaN,11,14,21,27,173,43,2.5484,2.3681,28.935,29.412,0.63606,0.58561,335.68,336.14,0.62571,0.65028,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2105,0.0865,0.4305,0.4235,2.8229,2.5694,26.056,28.609,22.818,336.04,1.6046,0.48596,0.002363,0.014501,4.5336,0.75852,NaN,0,300.5,0.7,822
197,71.333,-148.67,NaN,NaN,NaN,NaN,NaN,10,32,5,36,244,63,0.96553,-1.0433,26.845,29.895,0.26818,0.48,366.82,388.93,2.6009,2.8821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
198,71.479,-141.88,NaN,NaN,NaN,0.20605,14,12,13,10,25,236,939,1.6775,1.812,21.584,21.786,0.38945,0.40479,362.16,363.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
199,70.392,-140.29,NaN,NaN,NaN,NaN,NaN,10,14,7,18,244,390,1.5231,-0.91811,22.1,27.968,0.47804,0.30928,357.21,392.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
200,71.989,-93.534,NaN,NaN,NaN,0.11821,22,11,26,4,14,117,116,-1.4261,-1.4631,29.888,30.691,0.40825,0.76894,371.13,368.94,-8.752,-8.2252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
201,74.297,-85.78,NaN,NaN,NaN,0.1359,20,11,24,29,13,506,44,-1.5328,-0.84162,31.007,31.603,0.69473,1.0277,372.16,366.71,1.6461,1.7493,0.025,0.6443,2.133,4.0872,-0.40934,26.488,31.947,25.655,343.88,5.3559,0.87949,0.000578,0.001815,3.4035,0.21237,1.521,0.0775,0.52624,1.328,2.062,-1.3299,24.772,30.702,24.678,368.52,3.7592,0.79676,0.000475,0.001221,3.0067,0.22457,2.6917,0.32616,278,0.2,657
202,73.162,-85.028,NaN,NaN,NaN,NaN,NaN,10,15,7,30,256,175,-0.58,-0.45398,29.477,30.221,0.4303,0.72607,329.59,356,0.17017,-0.99057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
203,73.081,-80.367,NaN,NaN,NaN,NaN,NaN,12,31,9,13,263,265,-0.88709,-0.82775,30.271,31.425,0.18863,0.392,358.33,353.72,-3.3249,-2.9577,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
204,72.673,-78.466,NaN,NaN,NaN,NaN,NaN,16,24,39,13,563,66,-0.68027,0.065458,29.914,30.192,0.36192,0.43927,357.19,352.09,-3.1184,-2.6273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
205,72.46,-71.892,NaN,NaN,NaN,NaN,NaN,37,26,47,16,983,51,-0.4031,-0.36742,32.176,32.186,1.2322,1.3384,352.61,352.56,-4.2922,-3.2006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0895,0.56057,0.411,0.29807,-0.47923,26.388,31.995,25.701,353.19,3.8809,1.1319,0.000507,0.001603,3.1127,0.2425,NaN,0,296,0.14,584
206,70.965,-53.61,NaN,NaN,NaN,NaN,NaN,16,13,58,13,249,55,1.5458,1.708,32.268,32.289,0.80958,0.80958,329.47,327.48,3.8265,3.6903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.128,0.22088,1.2417,1.0423,1.4453,27.998,32.083,25.673,328.55,3.6151,0.77148,0.00062,0.002381,2.5154,0.25179,NaN,0.25173,356,0.56,560
207,69.208,-52.819,NaN,NaN,NaN,NaN,NaN,27,14,54,14,563,564,2.5749,2.5792,32.885,32.891,0.5336,0.63187,313.49,313.22,-1.2058,-0.94865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
208,69.112,-51.533,NaN,NaN,NaN,NaN,NaN,49,13,112,13,316,342,3.2115,3.222,33.151,33.152,0.28527,0.28527,303.03,303.09,1.6791,1.9659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.18038,0.1665,0.31207,1.916,0.8196,3.1965,30.183,32.992,26.265,303.33,1.791,0.39292,0.000459,0.001266,2.6962,0.12142,NaN,0,347,0.98,508
209,64.733,-53.05,NaN,NaN,NaN,0.15043,18,19,18,94,15,498,498,2.3863,2.6019,32.816,32.866,0.78363,0.79498,321.21,320.41,2.8488,2.5268,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.4961,29.304,32.603,26.011,323.9,6.131,0.82592,0.000526,0.00177,2.7237,0.23089,2.5451,0,365,0.81,531
210,61.537,-55.988,NaN,NaN,NaN,0.14516,16,73,23,82,14,135,95,5.3613,5.3661,34.4,34.4,0.58959,0.56533,293.4,293.04,2.9878,3.659,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.31575,0.51197,5.8035,2.2526,5.2953,33.037,34.213,27.017,293.85,8.2865,0.61364,0.000435,0.001252,2.2747,0.17634,1.7619,0,365,0.45,535
