"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"ESD_Zooplankton"	"ESD_Copepoda"	"ESD_Rhizaria"	"ESD_Cnidaria"	"ESD_Tunicata"	"ESD_Eumalacostraca"	"ESD_Pteropoda"	"ESD_Chaetognatha"	"ESD_Other_large"	"ESD_Other_small"	"ESD_Other_unid"	"ESD_Small_grazers"	"ESD_Acartiidae"	"ESD_Aetideidae"	"ESD_Arietellidae"	"ESD_Augaptilidae"	"ESD_Calanidae"	"ESD_Calanoida_unidentified"	"ESD_Candaciidae"	"ESD_Centropagidae"	"ESD_Corycaeidae"	"ESD_Eucalanidae"	"ESD_Euchaetidae"	"ESD_Harpacticoida"	"ESD_Heterorhabdidae"	"ESD_Lubbockiidae"	"ESD_Metridinidae"	"ESD_Monstrilloida"	"ESD_Oithonidae"	"ESD_Oncaeidae"	"ESD_Paracalanidae"	"ESD_Pontellidae"	"ESD_Rhincalanidae"	"ESD_Sapphirinidae"	"ESD_Temoridae"	"ESD_Calanoida"	"ESD_Cyclopoida"	"ESD_Poecilostomatoida"	"ESD_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"Micro"	"Nano"	"Pico"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"302"	"regent"	53	"TARA_P100000670"	"0-500"	680	-13.0778	46.9869	7.24169574193885	7.18393141124772	6.5485485613789	7.06841047280302	7.53050681892011	7.29945947184026	6.7796036750235	7.64603355653042	7.29945947184026	6.60631229128032	7.18393141124772	7.12617569382721	NA	7.47272812081857	NA	7.01067281298882	7.35723727250708	7.5305336418752	7.5305336418752	NA	NA	7.24172438538523	7.35723727250708	NA	7.24172438538523	NA	7.41499447921271	NA	NA	NA	NA	NA	7.41499447921271	7.18394658471842	NA	7.24169574193885	NA	7.12617569382721	7.53050681892011	28.901	35.098	192.74	9.87853049002603	46	3.82586236554478	25.461	40.99363733	0.081576	0.000213	0.001426	0.056637	0.039658	0.0014419	0.0643016180782572	2.41767116176917	4.38202663467388	NA	2.58582024360087	1.08406787790437	2.19322987617771	0.001071068	NA	NA	NA	63.06895208	0.000431895	0.114168	0.300512761	0.225369037	0.159976939	121.7654683
"303"	"regent"	58	"TARA_P100000678"	"0-500"	680	-17.3709	42.2641	7.35722451325502	7.35722451325502	6.60631229128032	7.18393141124772	7.47274517194068	7.81931885544185	6.83736500300874	7.70379743826012	7.18393141124772	NA	7.29945947184026	7.12617569382721	NA	NA	NA	7.06842750437104	7.47272812081857	7.64601921834521	7.18394658471842	NA	NA	7.81931483648039	7.41499447921271	NA	NA	NA	7.47272812081857	NA	NA	NA	NA	7.18394658471842	7.47272812081857	7.12616765592045	NA	7.35722451325502	NA	7.12617569382721	7.29945947184026	26.654	35.249	195.48	10.0199601328023	15	3.73251115681725	21.407	35.47206936	0.085046	0.00012	0.000717	0.02865	0.043138	0.0010682	0.0666815357405944	2.98635443879366	4.35670882668959	330.61375	1.55072564011707	0	1.66633052332026	0.000961736	10.64145186	37.42293949	51.93560865	52.8357632	0.000120727	0.09544	NA	NA	NA	109.7540213
"304"	"regent"	64	"TARA_P100000835"	"0-500"	680	-29.5067	37.9427	7.29945947184026	7.29945947184026	6.66407733269508	7.24169574193885	6.95288159659825	7.47274517194068	6.83736500300874	7.53050681892011	7.35722451325502	6.02868807490595	7.47274517194068	7.12617569382721	NA	8.05038445306702	NA	7.99260665240021	7.41499447921271	7.47272812081857	7.12616765592045	NA	7.01067281298882	7.64601921834521	7.5305336418752	NA	7.24172438538523	NA	7.47272812081857	NA	NA	NA	NA	7.41499447921271	7.81931483648039	7.58827304314194	NA	7.29945947184026	NA	7.18393141124772	7.24169574193885	22.287	35.489	210.53	10.6324860737669	52	3.30192724889463	12.427	21.982067	0.11085	0.000181	0.001237	0.039262	0.047941	0.0012701	0.167106390987474	3.14729082113597	3.89182029811063	574.7465	1.20984379742608	0.59568665870905	1.32754347090065	0.000782113	17.05671469	28.57328577	54.36999954	67.69209735	0.000159749	0.1311825	0.886262162	0.879176781	0.905712356	553.2095498
"305"	"regent"	65	"TARA_P100000271"	"0-500"	680	-35.245	26.32	7.35722451325502	7.35722451325502	5.91317862870944	7.01064574658139	7.47274517194068	7.35722451325502	6.83736500300874	7.76155765336297	7.70379743826012	5.91317862870944	7.53050681892011	7.06841047280302	NA	7.41499447921271	NA	7.76157468493098	7.47272812081857	7.70377488246271	7.47272812081857	NA	NA	7.76157468493098	7.47272812081857	NA	7.29945947184026	NA	7.47272812081857	NA	NA	NA	NA	NA	7.35723727250708	7.12616765592045	NA	7.35722451325502	NA	7.12617569382721	7.70379743826012	21.82	35.614	206.21	10.5850983202777	77	3.07231682568585	7.5297	19.44138375	0.12486	0.000183	0.001194	0.048988	0.055111	0.0011747	0.196635291433414	3.14241801708892	2.99573227355399	716.0775	NA	NA	NA	0.000536407	NA	NA	NA	93.03405839	0.000233743	0.120933	0.572947282	0.512159085	0.675488312	155.2299352
"306"	"regent"	67	"TARA_P100000729"	"0-100"	680	-32.2201	17.4272	7.24169574193885	7.35722451325502	7.01064574658139	7.9348429224988	NA	7.35722451325502	7.06841047280302	7.53050681892011	8.22365668180794	6.20196855487573	6.31750758823866	7.06841047280302	NA	7.24172438538523	NA	NA	7.24172438538523	7.18394658471842	NA	NA	NA	7.29945947184026	NA	NA	7.12616765592045	NA	6.95291983093651	NA	NA	NA	NA	NA	7.64601921834521	NA	NA	7.35722451325502	NA	NA	NA	13.279	35.09	252.54	4.25432086511501	15	1.5874010519682	0.055626	39.172722	1.0434	0.000972	0.00646	1.2519	0.38782	0.012014	0.990841463138451	3.66952715040687	2.63905732961526	2753.3785	NA	NA	NA	0.000392081	83.58843822	7.492380346	8.919181431	535.47914	9.54e-05	0.0602185	0.652419296	NA	NA	94.27502233
"307"	"regent"	68	"TARA_P100000745"	"0-500"	680	-31.0264	5.3602	7.29945947184026	7.35722451325502	NA	7.18393141124772	6.895125862582	7.29945947184026	7.01064574658139	7.64603355653042	7.70379743826012	5.85541570264471	7.87708238519692	7.12617569382721	NA	NA	NA	7.64601921834521	7.5305336418752	7.35723727250708	7.18394658471842	NA	NA	7.41499447921271	7.5305336418752	NA	7.35723727250708	NA	7.35723727250708	NA	NA	NA	NA	NA	7.76157468493098	NA	NA	7.35722451325502	NA	NA	7.76155765336297	16.807	35.855	231.92	10.9696131048652	174	3.63424118566428	19.395	39.0858684	0.094931	0.000204	0.001136	0.22667	0.041821	0.0010852	0.216231719543672	3.95015530589826	3.73766961828337	441.138	1.52954391406565	0.725900585162376	1.41004677677923	0.000485607	9.217856679	47.3370907	43.44505262	58.39044794	0.00020116	0.066727	0.337296908	0.330166791	0.118078031	1056.588018
"308"	"regent"	69	"TARA_P100000744"	"0-500"	680	-24.1835	2.6714	7.35722451325502	7.35722451325502	6.5485485613789	7.06841047280302	7.58827304314194	7.53050681892011	7.18393141124772	7.58827304314194	7.70379743826012	6.60631229128032	7.47274517194068	7.01064574658139	NA	7.58827304314194	NA	7.29945947184026	7.58827304314194	7.18394658471842	7.12616765592045	NA	6.895125862582	8.05038445306702	7.64601921834521	NA	7.18394658471842	NA	7.41499447921271	NA	NA	NA	NA	7.41499447921271	7.87709376527837	7.35723727250708	NA	7.35722451325502	NA	7.18393141124772	7.64603355653042	NA	NA	NA	NA	NA	NA	NA	41.73294467	NA	NA	NA	NA	NA	NA	NA	3.49513996005917	NA	475.34	0.372651995686042	0.604366296826086	1.18130756137297	0.000695375	8.958652374	38.17494616	52.86640146	55.41097832	0.000238815	0.030075	0.769033651	0.87406538	NA	1169.273658
"309"	"regent"	70	"TARA_P100000769"	"0-500"	680	-20.3053	-3.3043	7.24169574193885	7.29945947184026	6.60631229128032	7.01064574658139	7.9348429224988	6.95288159659825	7.58827304314194	7.70379743826012	8.1081326273961	5.73988937054948	7.58827304314194	7.12617569382721	NA	7.87709376527837	NA	8.10814165977265	7.58827304314194	7.35723727250708	7.18394658471842	NA	NA	7.934835761509	7.58827304314194	NA	7.35723727250708	NA	7.35723727250708	NA	NA	NA	NA	7.35723727250708	NA	NA	NA	7.29945947184026	NA	NA	7.18393141124772	19.821	36.545	215.64	6.20582179489575	150	3.68403149864039	24.12	42.35617	0.090689	0.000123	0.000634	0.11783	0.047846	0.0016159	0.224023164341217	3.81644074861423	3.58351893845611	475.34	1.91215658749186	0.832835258080116	1.44475579530781	0.001015697	12.57190338	50.95200295	36.47609367	60.61495145	0.000247337	0.036064	0.331948135	0.235561765	NA	1621.509447
"310"	"regent"	71	"TARA_P100000772"	"0-300"	680	-9.2756	-9.6136	7.70379743826012	7.47274517194068	NA	7.18393141124772	7.9348429224988	7.58827304314194	6.7796036750235	NA	7.81931885544185	NA	7.58827304314194	7.12617569382721	NA	7.41499447921271	NA	NA	7.70377488246271	7.47272812081857	7.29945947184026	NA	NA	NA	7.47272812081857	NA	NA	NA	7.35723727250708	NA	NA	NA	NA	7.41499447921271	7.35723727250708	7.12616765592045	NA	7.47274517194068	NA	7.12617569382721	NA	23.78	36.521	201.26	7.39863622299141	73	NA	NA	48.60474286	NA	0.00014	0.000736	0.11368	0.032481	0.00092902	0.165472064698462	3.56881060485003	4.36944785246702	322.113	1.86598038476517	0.827129484883446	1.52472000592775	0.001252873	9.301136922	49.08543844	41.61342464	31.11512804	NA	0.056005	0.132273751	0.127155956	NA	1546.642411
"311"	"regent"	72	"TARA_P100000951"	"0-500"	680	-8.7764	-17.9133	7.29945947184026	7.35722451325502	6.66407733269508	7.06841047280302	7.64603355653042	7.41498243602584	7.18393141124772	7.29945947184026	7.76155765336297	5.85541570264471	6.95288159659825	7.06841047280302	NA	6.95291983093651	NA	7.12616765592045	7.5305336418752	7.29945947184026	7.47272812081857	NA	NA	7.12616765592045	7.58827304314194	NA	7.18394658471842	NA	7.41499447921271	NA	NA	NA	NA	NA	7.29945947184026	7.70377488246271	NA	7.35722451325502	NA	7.70379743826012	7.87708238519692	25.028	36.596	198.82	6.69432950082169	89	4.19833645380841	31.42	51.52785786	0.063783	0.000119	0.000577	0.094476	0.031502	0.00025388	0.0401327970782494	3.15776466818787	4.58496747867057	328.1285	2.07945768344199	0.881676813184752	1.73850975586709	0.001255059	10.12421235	41.93877962	47.93700803	28.24514389	6.09e-05	0.069938	0.084646617	0.074787031	NA	1828.480984
"312"	"regent"	73	"TARA_P100000202"	"0-500"	680	-12.5085	-24.3968	7.41498243602584	7.41498243602584	6.5485485613789	7.81931885544185	7.53050681892011	7.76155765336297	7.29945947184026	7.76155765336297	7.99260665240021	NA	8.1081326273961	7.12617569382721	NA	NA	NA	7.35723727250708	7.58827304314194	7.35723727250708	7.12616765592045	NA	6.95291983093651	NA	7.5305336418752	NA	7.47272812081857	NA	7.41499447921271	NA	NA	NA	NA	NA	7.35723727250708	7.47272812081857	NA	7.41498243602584	NA	7.01064574658139	7.58827304314194	24.934	37.012	200.84	7.02710578833839	22	5.15513673547577	NA	55.83666225	0.0351	NA	NA	NA	0.025298	0.00082613	0.039715782893724	2.93762988507485	4.98360662170834	NA	2.01394422008544	0.860087425761543	1.67670058220934	0.001139876	8.110841361	36.04632823	55.84283041	24.17009521	0.000110833	0.047207	0.069798736	0.050073317	0.034322191	1253.786724
"313"	"regent"	74	"TARA_P100000208"	"0-500"	680	-16.0681	-28.9413	7.29945947184026	7.24169574193885	6.895125862582	7.06841047280302	7.64603355653042	7.47274517194068	7.06841047280302	7.70379743826012	7.70379743826012	6.14420709312287	7.70379743826012	7.01064574658139	NA	7.87709376527837	NA	7.47272812081857	7.5305336418752	7.18394658471842	7.5305336418752	NA	6.95291983093651	NA	7.35723727250708	6.895125862582	6.895125862582	NA	7.29945947184026	NA	NA	NA	NA	7.18394658471842	7.35723727250708	7.24172438538523	NA	7.24169574193885	NA	6.95288159659825	7.53050681892011	24.852	37.283	200.45	6.83990378670679	13	5.06579701910089	NA	51.44673767	0.037306	NA	NA	NA	0.024753	0.00081648	0.00796826885552116	2.8922773483271	5.02388052084628	NA	1.83759995445593	0.805457476939223	1.48811248463161	0.000944773	7.802268745	42.0623276	50.13540365	21.65459109	0.000111107	0.079505	0.085230624	0.051387716	NA	1031.107751
"314"	"regent"	75	"TARA_P100000814"	"0-500"	680	-18.0312	-32.6984	7.24169574193885	7.29945947184026	NA	6.895125862582	8.57022956575687	7.58827304314194	7.18393141124772	7.9348429224988	8.62799189329818	5.79763705012783	6.72183525546589	7.01064574658139	NA	7.87709376527837	NA	7.70377488246271	7.58827304314194	7.18394658471842	7.01067281298882	NA	6.83736500300874	6.95291983093651	7.35723727250708	6.7796036750235	NA	NA	7.35723727250708	NA	NA	NA	NA	NA	7.18394658471842	7.70377488246271	NA	7.29945947184026	NA	7.18393141124772	7.18393141124772	25.118	37.453	200.03	6.29119455155629	22	4.57885697021333	NA	49.1777435	0.049011	NA	NA	NA	NA	NA	0.0349017846092291	2.84366442313084	5.17614973257383	191.757	1.66290366138003	0.733711008398101	1.3188524998383	0.00081731	8.820769471	41.25430091	49.92492962	24.61178017	9.31e-05	0.0725245	0.178237426	0.212083268	NA	690.8566017
"315"	"regent"	76	"TARA_P100000843"	"0-500"	680	-20.987	-35.2784	7.35722451325502	7.35722451325502	6.60631229128032	6.895125862582	7.18393141124772	7.47274517194068	7.35722451325502	7.76155765336297	8.33918073709037	5.85541570264471	7.53050681892011	7.01064574658139	NA	NA	NA	7.47272812081857	7.58827304314194	7.29945947184026	7.01067281298882	NA	NA	7.41499447921271	7.35723727250708	NA	7.01067281298882	NA	NA	NA	NA	NA	NA	NA	NA	7.70377488246271	NA	7.35722451325502	NA	7.47274517194068	7.29945947184026	23.497	37.285	205.22	5.62522632834186	23	4.59470089220704	38.551	53.77938171	0.049889	0.000119	0.000639	0.10395	0.028743	0.0010127	0.0401327970782494	2.79263641754356	4.91998092582813	195.2895	1.42832681216398	0.646873347098393	1.19515558509483	0.000790921	12.76001949	33.62486315	53.61511736	26.4758108	9e-05	0.0365545	0.051869046	0.054680769	NA	490.1157928
"316"	"regent"	77	"TARA_P100000305"	"0-500"	680	-24.5899	-43.8111	7.41498243602584	7.29945947184026	NA	7.35722451325502	7.29945947184026	7.58827304314194	6.37526329224308	7.70379743826012	7.41498243602584	6.02868807490595	7.70379743826012	7.29945947184026	NA	NA	NA	7.5305336418752	7.47272812081857	7.29945947184026	7.12616765592045	NA	6.895125862582	7.35723727250708	7.47272812081857	7.29945947184026	7.29945947184026	NA	7.41499447921271	NA	NA	NA	NA	NA	7.35723727250708	7.18394658471842	NA	7.29945947184026	NA	7.12617569382721	7.53050681892011	22.959	37.122	210.39	7.57117427819085	28	4.21716332650875	NA	54.38392533	0.06349	NA	NA	NA	0.031847	0.0010974	0.0401327970782494	2.91502100911284	4.70048036579242	352.555	1.53859122304229	0.678151699275109	1.22257607599471	0.000833763	15.51454549	27.42891338	57.05654113	33.49191952	0.000141283	0.0968535	0.190439531	0.20971668	NA	168.9071697
"317"	"regent"	78	"TARA_P100000324"	"0-500"	680	-30.135	-43.2793	7.29945947184026	7.29945947184026	6.20196855487573	7.35722451325502	NA	7.64603355653042	7.64603355653042	7.29945947184026	7.12617569382721	6.14420709312287	6.37526329224308	7.06841047280302	NA	NA	NA	7.87709376527837	7.5305336418752	7.41499447921271	7.06842750437104	NA	6.14420709312287	7.29945947184026	8.16590371975384	NA	7.24172438538523	NA	7.41499447921271	NA	6.31750758823866	NA	NA	NA	7.12616765592045	NA	NA	7.29945947184026	6.31750758823866	6.14420709312287	7.70379743826012	19.872	36.489	222.23	6.39067652839931	45	4.19833645380841	39.165	54.45910429	0.064737	0.000116	0.000574	0.09877	0.031246	0.00094219	0.0401327970782494	3.11323654013566	4.71849887129509	352.555	1.19395104112928	0.498159903060491	0.968474947927877	0.00093194	20.84822849	25.91039822	53.24137329	50.18298674	0.000179112	0.14819	0.084560117	0.093839386	0.0899109	568.5210863
"318"	"regent"	79	"TARA_P100000334"	"0-500"	680	-34.4347	-47.6597	6.895125862582	7.35722451325502	NA	7.58827304314194	7.87708238519692	7.24169574193885	6.66407733269508	8.33918073709037	6.7796036750235	6.7796036750235	7.99260665240021	6.66407733269508	6.31750758823866	NA	NA	NA	7.47272812081857	7.64601921834521	NA	NA	NA	NA	7.29945947184026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.35723727250708	NA	7.35722451325502	NA	7.35722451325502	7.18393141124772	18.053	36.065	230.39	7.88373516310524	18	3.68403149864039	26.115	55.59382257	0.095771	0.00029	0.001633	0.20974	0.048949	0.0012769	0.0837904453540535	3.0103811198677	4.24849524204936	NA	1.52227858277438	0.681397787985892	1.30061607879864	0.001205074	21.79875495	43.16583508	35.03540997	189.6262394	0.000433745	0.133847	0.306333783	0.303987198	NA	464.9940175
"319"	"regent"	80	"TARA_P100000908"	"0-500"	680	-40.6426	-51.9677	7.29945947184026	7.29945947184026	NA	7.35722451325502	7.53050681892011	7.58827304314194	6.95288159659825	7.81931885544185	7.47274517194068	6.66407733269508	6.49078423068777	7.18393141124772	NA	NA	NA	NA	7.35723727250708	7.29945947184026	NA	NA	NA	7.934835761509	7.81931483648039	NA	7.35723727250708	NA	7.18394658471842	NA	NA	NA	NA	NA	7.64601921834521	7.18394658471842	NA	7.29945947184026	NA	7.18393141124772	NA	19.304	35.773	228.72	6.29119455155629	35	3.41995189335339	NA	53.28828433	0.11839	NA	NA	NA	0.047086	0.0017042	0.249497222606806	3.39913024660989	4.34380542185368	NA	1.83844761155468	0.787568231259489	1.43597254262204	0.001141055	43.97423117	28.15743705	27.86833178	71.06565772	0.000287927	0.1147645	2.118897555	1.910103832	NA	567.5131783
"320"	"regent"	81	"TARA_P100000861"	"0-500"	680	-44.5431	-52.3783	7.47274517194068	7.47274517194068	NA	7.35722451325502	7.18393141124772	7.70379743826012	6.66407733269508	7.81931885544185	7.12617569382721	5.68211611168313	7.64603355653042	7.12617569382721	NA	NA	NA	NA	7.47272812081857	7.81931483648039	7.24172438538523	NA	NA	8.16590371975384	7.47272812081857	NA	7.29945947184026	NA	7.12616765592045	NA	6.20196855487573	NA	NA	NA	NA	NA	NA	7.47274517194068	6.20196855487573	NA	7.76155765336297	13.466	34.858	257.96	4.32674871092222	28	3.30192724889463	25.272	56.3112254	0.13428	0.000249	0.001259	0.19843	0.081404	0.0030946	0.203952576920249	3.47277668323103	3.66356164612965	750.169	2.22640360874975	0.952991493438595	1.40878825524588	0.000673335	0	52.88350634	47.11649366	121.7007463	0.000580403	0.148902	1.865014189	1.633255473	NA	844.4149939
"321"	"regent"	82	"TARA_P100000385"	"0-500"	680	-47.1718	-58.0288	8.05036850397652	7.41498243602584	NA	8.22365668180794	NA	8.05036850397652	NA	NA	7.01064574658139	7.01064574658139	8.28141769192492	7.41498243602584	NA	NA	NA	NA	7.18394658471842	NA	NA	NA	NA	7.41499447921271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.41498243602584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.05602178	NA	NA	NA	NA	NA	NA	NA	3.99505754087216	NA	763.4865	2.86970038190333	1.20245446697777	2.19662015457752	0.00016186	NA	NA	NA	114.5583998	0.001269425	0.101061	11.3141379	5.154786101	NA	473.1078359
"322"	"regent"	83	"TARA_P100000872"	"0-100"	680	-54.74	-65.5292	7.35722451325502	7.41498243602584	5.73988937054948	7.01064574658139	8.80127830255202	7.29945947184026	8.33918073709037	7.9348429224988	NA	6.95288159659825	7.41498243602584	7.35722451325502	NA	NA	NA	7.18394658471842	7.41499447921271	7.29945947184026	NA	NA	NA	8.3391902957663	7.47272812081857	NA	7.29945947184026	NA	7.12616765592045	NA	NA	NA	NA	NA	8.3391902957663	NA	NA	7.41498243602584	NA	NA	7.41498243602584	7.355	33.102	293.58	4.27265868169792	70	3	18.766	42.59640967	0.16535	0.000488	0.002883	0.23299	0.15041	0.0023794	0.240559017882597	4.01477000883613	3.78418963391826	132.631	2.2426923409082	1.06706799134702	1.04859979650802	2.09e-05	NA	NA	NA	140.8417141	0.000287123	0.041442	NA	NA	NA	5
"323"	"regent"	84	"TARA_P100000408"	"0-800"	680	-60.3209	-60.547	7.64603355653042	7.76155765336297	NA	7.64603355653042	7.58827304314194	7.58827304314194	5.97093015213513	7.41498243602584	NA	6.66407733269508	7.12617569382721	7.53050681892011	NA	NA	NA	6.895125862582	7.47272812081857	7.5305336418752	NA	NA	NA	8.45470057598559	7.47272812081857	NA	NA	NA	7.47272812081857	NA	NA	NA	NA	NA	8.28142022370189	NA	NA	7.76155765336297	NA	NA	8.05036850397652	1.8361	33.882	338.39	8.20808245315883	45	4.04124002062219	30.369	41.64114914	0.069564	0.000282	0.001295	0.19111	0.044457	0.0019704	0.108343063436979	3.70199802810699	4.14313472639153	121.756625	3.08006633915695	1.27291084241487	3.1690870999232	0.000230145	NA	NA	NA	52.80307735	0.000308696	0.054322	4.831998692	3.702728685	NA	216.1537749
"324"	"regent"	85	"TARA_P100001772"	"0-500"	680	-62.1432	-49.303	7.53050681892011	7.53050681892011	6.14420709312287	7.24169574193885	7.81931885544185	7.12617569382721	NA	7.70379743826012	8.62799189329818	5.79763705012783	7.64603355653042	7.24169574193885	NA	NA	NA	7.87709376527837	7.76157468493098	7.47272812081857	NA	NA	NA	8.28142022370189	7.70377488246271	NA	NA	NA	7.5305336418752	NA	NA	NA	NA	NA	8.39694461882006	NA	NA	7.53050681892011	6.31750758823866	NA	7.9348429224988	0.76311	34.519	345.47	7.78049036148142	32	3.65930571002297	19.053	32.23005122	0.088979	0.000233	0.00115	0.23257	0.047395	0.0010925	0.152660999375528	3.93998363807283	3.58351893845611	110.535625	3.14744901387218	1.31962340037063	4.3467761377743	0.000419595	29.05156437	69.54213453	1.406301101	53.50835609	0.000115452	0.032163	NA	NA	NA	260.4637013
"325"	"regent"	86	"TARA_P100001751"	"0-500"	680	-64.3544	-53.0542	7.41498243602584	7.29945947184026	6.2597344160383	7.35722451325502	7.41498243602584	7.41498243602584	7.41498243602584	7.76155765336297	6.60631229128032	6.08645649446355	7.64603355653042	7.24169574193885	NA	NA	NA	7.35723727250708	7.76157468493098	7.64601921834521	NA	NA	NA	8.16590371975384	7.76157468493098	NA	7.70377488246271	NA	7.5305336418752	NA	6.31750758823866	NA	NA	NA	8.45470057598559	NA	NA	7.35722451325502	NA	6.95288159659825	7.70379743826012	-0.4625	33.355	397.34	7.87836842546093	12	3.1748021039364	11.531	28.9988456	0.13122	0.000213	0.001096	0.25449	NA	NA	0.206599449253478	3.95390555735852	3.43398720448515	NA	3.12823664656074	1.34686056036831	3.97568583817554	0.000205802	52.24898621	47.75101379	0	NA	NA	0.04434	20.57364304	NA	NA	184.4044963
"326"	"regent"	95	"TARA_P100001938"	"0-500"	680	-31.7833	-92.3441	7.24169574193885	7.24169574193885	6.72183525546589	7.06841047280302	7.41498243602584	7.35722451325502	6.83736500300874	7.87708238519692	6.895125862582	6.72183525546589	7.70379743826012	7.24169574193885	NA	7.35723727250708	NA	7.01067281298882	7.41499447921271	7.24172438538523	7.29945947184026	NA	6.95291983093651	NA	7.64601921834521	NA	7.41499447921271	NA	7.47272812081857	NA	NA	NA	NA	7.47272812081857	NA	7.29945947184026	NA	7.24169574193885	NA	7.06841047280302	NA	22.433	35.105	210.87	5.85776600265065	24	4.53065489608349	34.373	44.98334033	0.049866	0.000142	0.000446	0.085252	0.025981	0.0010437	0.0794145103989398	3.58424645153206	4.52178857704904	77.9266	1.83995653055781	0.834733202677786	1.30852386999679	8e-05	8.539984243	32.50147725	58.95853851	22.21524358	0.000161529	0.036422	1.839197638	1.129252366	NA	893.4944772
"327"	"regent"	96	"TARA_P100001942"	"0-500"	680	-29.8789	-100.4434	7.29945947184026	7.18393141124772	NA	7.29945947184026	8.62799189329818	7.53050681892011	6.895125862582	8.1081326273961	7.70379743826012	6.49078423068777	7.58827304314194	7.29945947184026	NA	7.47272812081857	NA	7.24172438538523	7.41499447921271	7.29945947184026	7.01067281298882	NA	7.01067281298882	NA	7.29945947184026	NA	6.95291983093651	NA	7.41499447921271	NA	NA	NA	NA	7.24172438538523	NA	7.35723727250708	NA	7.24169574193885	NA	7.06841047280302	7.53050681892011	23.804	35.941	203.81	7.26216743993797	48	5.14256318131647	36.804	43.3711146	0.03413	0.000114	0.000323	0.061437	0.022109	0.0010206	0	3.0222510922486	4.99721227376411	77.9266	1.84546613173724	0.827312154828626	1.34826021885146	0.000193251	6.90380882	30.6672737	62.42891748	17.49137104	0.000288298	0.036668	1.726034635	1.096430324	NA	931.8206153
"328"	"regent"	97	"TARA_P100001951"	"0-500"	680	-28.1782	-107.6065	7.24169574193885	7.24169574193885	6.66407733269508	7.47274517194068	7.9348429224988	7.41498243602584	6.895125862582	7.81931885544185	7.29945947184026	6.60631229128032	6.5485485613789	7.06841047280302	NA	7.76157468493098	NA	7.24172438538523	7.29945947184026	7.35723727250708	7.5305336418752	NA	6.895125862582	7.41499447921271	7.29945947184026	NA	7.29945947184026	NA	7.41499447921271	NA	NA	NA	NA	NA	NA	7.12616765592045	NA	7.24169574193885	NA	7.06841047280302	NA	24.594	36.288	200.51	7.73061405251592	63	5	31.426	42.651083	0.036984	0.000113	0.000307	0.058659	0.02215	0.0015817	0.00821079894246792	2.80700675509942	5.16478597392351	78.4074	1.3552153087141	0.67244115790906	0.921572413380921	0.000235486	7.794086515	33.31098723	58.89492626	17.84990485	0.000262	0.022712	0.727752208	0.783558701	NA	205.3808761
"329"	"regent"	98	"TARA_P100001855"	"0-500"	680	-25.8928	-111.6625	7.29945947184026	7.29945947184026	7.06841047280302	7.64603355653042	8.1081326273961	7.35722451325502	NA	7.87708238519692	7.53050681892011	6.2597344160383	7.06841047280302	7.29945947184026	NA	7.76157468493098	NA	7.24172438538523	7.47272812081857	7.35723727250708	7.24172438538523	NA	6.95291983093651	NA	7.5305336418752	NA	7.12616765592045	NA	7.41499447921271	NA	NA	NA	NA	NA	NA	7.5305336418752	NA	7.29945947184026	NA	7.12617569382721	7.58827304314194	25.081	36.566	200.63	7.856828007848	69	4.97318983326859	33.944	41.98480125	0.03731	0.000118	0.000331	0.052308	0.021943	0.0011711	0.0104066623616702	2.67972359772507	5.21493575760899	90.1893	1.62101897827094	0.702689483382509	1.11209395609856	0.000118869	10.38402056	25.25796395	64.3580155	18.05990019	0.000249005	0.0398865	0.125460097	0.154040154	NA	263.8227253
"330"	"regent"	100	"TARA_P100001863"	"0-500"	680	-13.0101	-96.1443	6.49078423068777	6.72183525546589	6.49078423068777	7.58827304314194	6.83736500300874	NA	6.83736500300874	NA	7.18393141124772	NA	6.83736500300874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.72183525546589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.252	36.004	200.8	6.70175939537807	43	3.75628575422107	23.906	42.45757077	0.085252	0.000227	0.000976	0.12825	0.041777	0.0019173	0.260678228522756	3.65625184425038	4.02535169073515	460.4045833	2.41703970037611	1.11097822484849	2.15562195501504	3.74e-06	7.19506002	19.53384706	73.27109292	63.96371981	0.000306057	0.023439	1.194019584	0.837311044	NA	1460.794737
