"Dataset"	"Station"	"Tara_Sample_ID"	"Depth_layer"	"Fraction_size"	"Latitude"	"Longitude"	"Ab_Zooplankton"	"Ab_Copepoda"	"Ab_Rhizaria"	"Ab_Cnidaria"	"Ab_Tunicata"	"Ab_Eumalacostraca"	"Ab_Pteropoda"	"Ab_Chaetognatha"	"Ab_Other_large"	"Ab_Other_small"	"Ab_Other_unid"	"Ab_Small_grazers"	"Ab_Acartiidae"	"Ab_Aetideidae"	"Ab_Arietellidae"	"Ab_Augaptilidae"	"Ab_Calanidae"	"Ab_Calanoida_unidentified"	"Ab_Candaciidae"	"Ab_Centropagidae"	"Ab_Corycaeidae"	"Ab_Eucalanidae"	"Ab_Euchaetidae"	"Ab_Harpacticoida"	"Ab_Heterorhabdidae"	"Ab_Lubbockiidae"	"Ab_Metridinidae"	"Ab_Monstrilloida"	"Ab_Oithonidae"	"Ab_Oncaeidae"	"Ab_Paracalanidae"	"Ab_Pontellidae"	"Ab_Rhincalanidae"	"Ab_Sapphirinidae"	"Ab_Temoridae"	"Ab_Calanoida"	"Ab_Cyclopoida"	"Ab_Poecilostomatoida"	"Ab_Copepoda_unid"	"Temperature"	"Salinity"	"Oxygen"	"Depth_min_O2"	"MLD"	"Zeu"	"PAR"	"PAR2"	"Kd_PAR"	"beta470_sur"	"bb470_sur"	"bac660_sur"	"Kd490"	"bbp470"	"Chla_10m"	"Chla_integrated"	"DCM"	"NPP"	"Micro"	"Nano"	"Pico"	"Nitrates"	"Phosphates"	"Silicates"	"Iron"	"POC"	"PIC"	"Lyapunov"	"flux200m"	"flux500m"	"flux1000m"	"Distance"
"21"	"wp2"	41	"TARA_P100000528"	"0-100"	200	14.5762	70.0167	9.16533901800475	8.072671196606	2.51984209978975	1.85663553344511	3.94593931892875	0.861773876012753	1.91656794282511	2.87162174082733	2.55300171954396	3.1958278961816	3.06523772957421	4.38784524194609	1.79256189862287	0	0	0	0	6.28005787875849	1.47361259945615	0	2.41472429471907	1.47361259945615	2.76416929200447	1.08576704663796	0	0	2.07699764074044	0	3.90440003067403	5.16265152269613	0	1.24289300238154	0	1.36798075734136	0	6.63307547347976	3.90440003067403	5.36289143763932	2.51984209978975	29.087	36.195	187.7	7.66309432393553	11	4.02072575858906	34.947	56.45128233	0.075251	9e-05	0.000612	0.039295	0.034891	0.00058697	0.00710003499280055	2.8489801567364	4.18965474202643	261.38775	6.235276614	24.53835726	69.22636612	1.89045691919315	0.913180514447525	2.09775522286151	0.001387699	47.26595115	0.000151308	0.026178	0.551669643	0.462736351	0.479194547	399.3490876
"22"	"wp2"	42	"TARA_P100000496"	"0-100"	200	6.0056	73.9011	9.15544779942859	7.89444677296811	2.13340386051559	2.35974525642565	3.91486764116886	2	2.28942848510666	3.73251115681725	2.45851541949815	3.54552766171212	2.51984209978975	4.01183991949816	2.60659077391331	0	0	1.19581878143035	1.04464392682232	6.129499678408	1.65948016819319	0.82913443418497	2.99480582686016	1.31809029018942	2.35974525642565	1.5874010519682	0	0	1.90009233161643	0	4.45754307088507	3.86441439715717	1.65948016819319	0.82913443418497	0	2.32511850477023	1.04464392682232	6.57753303491759	4.45754307088507	4.59691033860412	2.73996341436222	30.335	34.736	188.37	5.60407866131077	11	4.16016764610381	36.273	54.750086	0.067606	6.8e-05	0.000506	0.02689	0.037289	0.0012493	0	2.81263841861458	4.35670882668959	210.7695	3.952740586	13.51412224	82.53313718	1.8013022127262	0.799869770468153	2.07706846850355	0.001387691	73.74585249	0.001032971	0.118141	0.504099242	0.431370658	0.425187622	87.96154088
"23"	"wp2"	44	"TARA_P100000481"	"0-100"	200	2.8079	71.5249	10.0553596322449	8.65661227180507	2.18558062931083	1.34442142396715	3.99269500070083	1.84299763423392	2.51984209978975	2.99182962035119	2.46401793431597	3.1748021039364	3.48812300719301	5.85485024009691	2.79821314565383	0	0	1.01315940382018	1.34442142396715	6.50949303234776	1.87672433965461	1.11601902992092	3.46883903945887	1.9703973362613	2.34347063336848	0.704729873206489	1.01315940382018	0	2.10970564089967	0	3.97082945359359	5.54811775037728	1.69502582894424	0.704729873206489	0	2.05671011620596	1.11601902992092	7.02562039918843	3.97082945359359	6.04794912613627	3.18633495805187	30.452	35.211	188.04	9.34083863427597	24	NA	NA	52.35152667	NA	5.7e-05	0.000358	0.025297	0.034432	0.0013279	0	2.91937485020399	4.15888308335967	193.666	8.760018806	25.56586665	65.67411454	2.04219718732252	0.897937664633018	2.30922570452185	0.00134915	37.24840927	0.000184778	0.046654	0.720796919	0.872436534	1.068464837	149.6759317
"24"	"wp2"	45	"TARA_P100000479"	"0-100"	200	1.1304	71.5479	8.25584526068071	7.67720248587651	2.22128108295334	0.976100007668508	2.15658697387078	1.2744518982084	1.82716013686352	2.38638119962337	1.9037782619633	2.64669101643394	2.41586708916072	3.56110389534591	2.2637023919259	0	0	1.01961282242222	1.416139750217	5.70120011664598	1.85178789902601	0	4.37691073001541	1.68451920055137	2.20426171158216	1.10520944959212	0.798956974045401	0	1.29266081401913	0	3.09892435799831	4.29969350618754	1.63864254120129	0.430886938006377	0.896280949311433	1.67980723411841	1.52692134429846	6.16285455487824	3.09892435799831	5.51872406272025	1.78736000664106	30.462	35.32	184.82	9.52807943454579	20	4.36207067145484	37.711	54.2241225	0.058515	7e-05	0.000487	0.022849	0.033332	0.00097544	0.00646257252071222	2.69042579974847	3.85014760171006	214.975	NA	NA	NA	3.05969324961302	1.24633593687395	2.47375204915892	0.001300308	41.53479052	0.000173742	0.0645135	0.571603242	0.434269135	NA	286.4696336
"25"	"wp2"	46	"TARA_P100000656"	"0-60"	200	-0.6625	73.161	3.64932119734404	3.13698332259001	1	0.654213262037718	1.74570374703721	1.27033409277248	1.082932132832	1.09972444888627	1.05969850212481	1.56594705646755	1.29266081401913	1.1840481475429	0.972588826218856	0	0	0.368403149864039	0.661910594802623	2.61490453436401	0.574889707894483	0	1.33326388527168	0.564621617328617	0.479141985706278	0.368403149864039	0	0	0.66943295008217	0	1.38208464600224	1.50956846285752	0.584803547642573	0	0.271441761659491	0.479141985706278	0.629960524947437	2.73239441609447	1.38208464600224	1.80900833930205	1.07144126969077	30.121	35.277	184.87	4	14	4.04124002062219	31.276	44.18557	0.071429	0.000283	0.001992	0.084946	0.052027	0.0050367	0.167106390987474	2.76165099782399	4.15888308335967	236.284	20.8543026	20.85822922	58.28746818	0.780245375353942	0.518010146738029	1.27690986359996	0.001296749	42.50815678	0.0002045	0.052433	NA	NA	NA	421.1393287
"26"	"wp2"	51	"TARA_P100000643"	"0-100"	200	-21.4875	54.3219	6.70732102398477	6.18950705219351	2.29829741671617	0.983047572491558	1.86912233495533	1.6714970977474	2	2.28496813442818	1.89174628406857	2.08392871872048	2.01488888549831	1.87198032462823	2.34831628300635	0	0	0.748887238721851	1.18878439055263	4.84327192645472	1.55361625297693	0.654213262037718	3.00332963647314	1.00662270956011	0.983047572491558	1.05071757449858	0.85726188823134	0	1.18878439055263	0	2.99294639149647	2.7381862363612	1.96436898505707	0	0	0.943538796063307	1.13703136514059	5.26611826439255	2.99294639149647	3.64581367789857	2.36094188201433	27.262	35.066	194.35	10.0033322228391	30	4.02072575858906	23.745	36.35263033	0.06793	7.3e-05	0.000569	0.013741	0.029879	0.0010369	0.0401327970782494	3.13736782180687	4.39444915467244	172.66325	7.770247882	41.05870412	51.171048	1.25255477494273	0.600173560900626	1.38543027723892	0.001012773	32.27833096	0.000120097	0.055608	0.097461643	0.074801526	0.104962662	107.4180464
"27"	"wp2"	52	"TARA_P100000650"	"0-100"	200	-16.9569	54.0019	6.30891490052451	5.62501563781661	3.00665190647886	1.17927370799407	2.06924178941637	1.26410686486327	1.77686440349848	2.20288876715248	1.33886590016434	1.99498744765481	1.93187232730696	1.9389912210287	1.84299763423392	0	0	0.771944262936164	0.646330407009565	4.43799736539864	1.09139288306111	0.574889707894483	2.82853474573579	0.574889707894483	1.09139288306111	0.7937005259841	0.866239105340903	0	0.771944262936164	0	2.56875825087185	3.10585089949962	1.75224202434785	0	0	0.7937005259841	0	4.70040738886097	2.56875825087185	3.75841075132955	2.07157464572054	27.911	34.667	191.17	5.3014591923809	55	4.4140049624421	25.604	36.43027357	0.05103	8.1e-05	0.000615	0.021469	0.030196	0.00064348	0.0886095991519242	3.33624561959676	4.21950770517611	172.66325	6.509509248	31.3784287	62.11206205	1.4020802408011	0.677879785974398	1.53658206383319	0.001061064	43.57467127	0.000161413	0.1111785	0.076995935	0.065582555	0.054068857	424.2256899
"28"	"wp2"	53	"TARA_P100000664"	"0-100"	200	-13.0778	46.9869	9.27528024959465	8.41201040802153	2.81766048439908	2.1665746180487	3.5412799270133	1.59660739481149	2.96628928134495	3.5412799270133	2.2138247888531	2.87364145013069	3.06559246140582	2.80331240640104	2.23671179960894	0	0	1.00662270956011	1.89267726172085	6.48620347864343	2.61928461714708	0	3.89255647955853	1.33326388527168	1.45021796168576	2.4618198796843	0.879365934431636	0	1.59660739481149	0	4.04328002097907	4.63104396097046	1.59660739481149	0.879365934431636	0	1.45021796168576	1.10793165135089	6.88309239926625	4.04328002097907	5.4441735561768	3.34090501011285	28.901	35.098	192.74	9.87853049002603	46	3.82586236554478	25.461	40.99363733	0.081576	0.000213	0.001426	0.056637	0.039658	0.0014419	0.0643016180782572	2.41767116176917	4.38202663467388	NA	NA	NA	NA	2.58582024360087	1.08406787790437	2.19322987617771	0.001071068	63.06895208	0.000431895	0.114168	0.300512761	0.225369037	0.159976939	121.7654683
"29"	"wp2"	58	"TARA_P100000674b"	"0-100"	200	-17.3709	42.2641	9.3287888874193	8.5004382703661	3.51044498867203	1.64359315297542	3.36845094888488	1.86816772685519	2.69436410131907	2.5657236842538	2.65286269496199	3.09440544899045	3.26075333563175	2.87242996539599	2.40611864690299	0	0	0.66943295008217	1.43581087041366	6.73484482836011	1.74679686175431	0.66943295008217	3.38598614745994	2.29892829718066	1.38730010917983	1.43581087041366	0	0	1.71452377646268	0	3.98137171475255	4.46290492916337	2.13851820440962	0.961900171607705	1.38730010917983	1.21191827410604	0.838720652652714	7.12739531652447	3.98137171475255	5.0590335971475	4.46290492916337	26.654	35.249	195.48	10.0199601328023	15	3.73251115681725	21.407	35.47206936	0.085046	0.00012	0.000717	0.02865	0.043138	0.0010682	0.0666815357405944	2.98635443879366	4.35670882668959	330.61375	10.64145186	37.42293949	51.93560865	1.55072564011707	0	1.66633052332026	0.000961736	52.8357632	0.000120727	0.09544	NA	NA	NA	109.7540213
"30"	"wp2"	64	"TARA_P100000830"	"0-100"	200	-29.5067	37.9427	7.3732783494387	6.54298921605687	2.87767237342568	2.08928785364464	2.49759769230651	1.55361625297693	2.28751903594299	2.80797048694235	2.39803079210776	2.05671011620596	2.74262486665653	2.28049030186045	2.56318938422029	0	0	0	0.824257059961711	5.20027118901259	0.932169751786158	0	2.72568088924821	1.23638558994257	0.479141985706278	1.99079099553309	0.341995189335339	0	1.93987741458033	0	3.32017031109669	2.93953005893587	1.83511305596701	0.824257059961711	0.51924941018511	1.11064054147667	0	5.59397736870088	3.32017031109669	3.60933789777145	2.35674837073171	22.287	35.489	210.53	10.6324860737669	52	3.30192724889463	12.427	21.982067	0.11085	0.000181	0.001237	0.039262	0.047941	0.0012701	0.167106390987474	3.14729082113597	3.89182029811063	574.7465	17.05671469	28.57328577	54.36999954	1.20984379742608	0.59568665870905	1.32754347090065	0.000782113	67.69209735	0.000159749	0.1311825	0.886262162	0.879176781	0.905712356	553.2095498
"31"	"wp2"	65	"TARA_P100000270b"	"0-100"	200	-35.245	26.32	6.83462729148024	6.07904662452099	2.60019722369794	1.16471328451175	2.32450176243234	1.48276570743149	1.61214712948373	2.48524643756473	2.1778774616163	2.47004245202324	2.40208152749612	2.63666014753156	1.70195852707763	0	0	0	0.904504169651028	4.6401959390107	1.20964450089633	0.574889707894483	2.34710674569064	2.17082698345932	1.14216475918538	1.56185840324904	0.654213262037718	0	1.61214712948373	0	3.45157807802708	2.93218216996543	1.45338093345392	0.448140474655716	1.18642099586858	0.976100007668508	0.824257059961711	5.05434061338055	3.45157807802708	3.39323916025662	2.11045429449015	21.82	35.614	206.21	10.5850983202777	77	3.07231682568585	7.5297	19.44138375	0.12486	0.000183	0.001194	0.048988	0.055111	0.0011747	0.196635291433414	3.14241801708892	2.99573227355399	716.0775	NA	NA	NA	NA	NA	NA	0.000536407	93.03405839	0.000233743	0.120933	0.572947282	0.512159085	0.675488312	155.2299352
"32"	"wp2"	66	"TARA_P100000165"	"0-100"	200	-34.9013	18.0382	6.92324304761229	6.77124536085657	1.02914246657151	0.788373516310524	1.04158043730656	1.06265856918261	1.02280912176967	1.25146494913519	1.58872278534484	2.13705946029775	1.88238568417309	0.883655592240361	2.66605888926579	0	0	0	1.08858723345293	5.79194283542983	0.271441761659491	0	1.01315940382018	0.464158883361278	0.717905435206832	1.10247377144973	0	0	0.875034012283327	0	3.36668736167827	1.26201742822	0.697953204690889	0	0.215443469003188	0.724315644344174	0	6.0004629272451	3.36668736167827	1.50663725458373	2.49277916389023	14.998	NA	239.6	10.5101941811602	NA	3.07231682568585	8.5687	26.07317125	0.13374	0.000222	0.001227	0.09772	0.062987	0.0016091	0.31742775043485	3.40811506588223	2.63905732961526	2201.919	23.43668507	42.25459904	34.30871589	1.54695029902472	0.734226127963733	1.38034831577345	0.000363941	174.2564964	0.000253913	0.0492725	0.688737745	0.760475919	0.652228917	86.58248742
"33"	"wp2"	67	"TARA_P100000723"	"0-100"	200	-32.2201	17.4272	14.2606281643176	14.1177149370375	0	0.584803547642573	0	0.996655493412596	3.16817410531767	1.65584094561742	3.24500218027193	2.4118625661613	3.38860080961667	0.838720652652714	1.05969850212481	0	0	0	1.99163170128991	11.1166646312023	0	2.36571629720587	0.584803547642573	0	0	0	0	0	4.9687382816859	0	8.77871924005595	0	0	0	1.8488670930753	0	0	11.510639177488	8.77871924005595	0.584803547642573	11.4093695414419	13.279	35.09	252.54	4.25432086511501	15	1.5874010519682	0.055626	39.172722	1.0434	0.000972	0.00646	1.2519	0.38782	0.012014	0.990841463138451	3.66952715040687	2.63905732961526	2753.3785	83.58843822	7.492380346	8.919181431	NA	NA	NA	0.000392081	535.47914	9.54e-05	0.0602185	0.652419296	NA	NA	94.27502233
"34"	"wp2"	68	"TARA_P100000746"	"0-100"	200	-31.0264	5.3602	6.01763331213579	5.65915189962972	2.00829885024651	1.46434435050312	2.03117810396415	0.82913443418497	0.82913443418497	2.06924178941637	1.33513644936912	1.28057916498749	1.92559997040437	1.41945624886375	2.67074030167073	0	0	0	1.01639635681485	4.57424166514499	0.661910594802623	0.724315644344174	1.63615597813816	0	0.661910594802623	0	0	0	0.912580527077393	0	3.66527035906341	0	0.661910594802623	0	0	0	0.464158883361278	4.90348218397029	3.66527035906341	1.63615597813816	2.72298619555946	16.807	35.855	231.92	10.9696131048652	174	3.63424118566428	19.395	39.0858684	0.094931	0.000204	0.001136	0.22667	0.041821	0.0010852	0.216231719543672	3.95015530589826	3.73766961828337	441.138	9.217856679	47.3370907	43.44505262	1.52954391406565	0.725900585162376	1.41004677677923	0.000485607	58.39044794	0.00020116	0.066727	0.337296908	0.330166791	0.118078031	1056.588018
"35"	"wp2"	70	"TARA_P100000786"	"0-100"	200	-20.3053	-3.3043	7.40094947641662	6.94210756333192	3.23388472074081	1.45653019776131	1.75224202434785	1.05071757449858	1.57808666540871	2.07467697105293	1.34257468891731	1.53545180813751	1.41280764437412	2.06456023091273	1.35901601257375	0	0	0.506579701910089	1.39419363906119	5.54811775037728	0.920516408251589	0	1.99247169788942	1	2.52560355470364	0.711378660898013	0	0	0.90041133460937	0	4.1041401763631	2.71033986741582	1.35539677836124	0.271441761659491	0.341995189335339	0.935990162314116	0	5.82169835060962	4.1041401763631	3.05955081905469	3.64481028891769	19.821	36.545	215.64	6.20582179489575	150	3.68403149864039	24.12	42.35617	0.090689	0.000123	0.000634	0.11783	0.047846	0.0016159	0.224023164341217	3.81644074861423	3.58351893845611	475.34	12.57190338	50.95200295	36.47609367	1.91215658749186	0.832835258080116	1.44475579530781	0.001015697	60.61495145	0.000247337	0.036064	0.331948135	0.235561765	NA	1621.509447
"36"	"wp2"	71	"TARA_P100000959"	"0-100"	200	-9.2756	-9.6136	8.01408975362039	7.46651741127384	3.41510008159912	1.11333628152095	2.46401793431597	1.25992104989487	2.04402384052115	2.13047033483458	2.42667012169267	1.83015058432195	2.47983783192115	1.38730010917983	1.44224957030741	0	0	0	1.6714970977474	6.05659413522508	1.09972444888627	0	3.1804142229029	0	1.67625583402343	0	0	0	0.748887238721851	0	3.93929161768779	3.76806102169618	2.1052025201833	0.939779637495297	0	0.7937005259841	0	6.26972965299129	3.93929161768779	4.41691150100372	2.54992951234096	23.78	36.521	201.26	7.39863622299141	73	NA	NA	48.60474286	NA	0.00014	0.000736	0.11368	0.032481	0.00092902	0.165472064698462	3.56881060485003	4.36944785246702	322.113	9.301136922	49.08543844	41.61342464	1.86598038476517	0.827129484883446	1.52472000592775	0.001252873	31.11512804	NA	0.056005	0.132273751	0.127155956	NA	1546.642411
"37"	"wp2"	72	"TARA_P100000950"	"0-100"	200	-8.7764	-17.9133	6.55945452037801	6.24324603740063	1.69153811162298	1.67980723411841	2.18418409178725	1.2886587425421	0.824257059961711	1.8757774553669	1.66910753466409	1.50956846285752	1.7641037161163	1.30647655617246	1.2886587425421	0	0	0	1.74351340126513	4.60100797066964	0.976100007668508	0.574889707894483	2.77199984174875	0	2.33555344250642	0	0.448140474655716	0	0.904504169651028	0	3.43046439779071	3.4976855446806	1.27033409277248	0.824257059961711	0	0.717905435206832	0	4.96157208231776	3.43046439779071	4.00976779479738	2.77199984174875	25.028	36.596	198.82	6.69432950082169	89	4.19833645380841	31.42	51.52785786	0.063783	0.000119	0.000577	0.094476	0.031502	0.00025388	0.0401327970782494	3.15776466818787	4.58496747867057	328.1285	10.12421235	41.93877962	47.93700803	2.07945768344199	0.881676813184752	1.73850975586709	0.001255059	28.24514389	6.09e-05	0.069938	0.084646617	0.074787031	NA	1828.480984
"38"	"wp2"	73	"TARA_P100000200"	"0-100"	200	-12.5085	-24.3968	3.93089638059675	3.79741282806761	0.654213262037718	0.464158883361278	0.809267233456646	0.594392195276313	1.05071757449858	1.03849882037022	1.00332228354209	1.08008229825529	1.20277137242962	0.724315644344174	1.1816657504675	0	0	0.310723250595386	0.782973528233773	2.7412947864932	0.943538796063307	0.310723250595386	2.65380963871364	0.310723250595386	1.03539880544841	0.271441761659491	0	0	0.464158883361278	0	2.04959341530072	0.736806299728077	0.564621617328617	0.271441761659491	0	0.612692567522842	0	2.9267442782457	2.04959341530072	2.68329882633334	1.3993193970731	24.934	37.012	200.84	7.02710578833839	22	5.15513673547577	NA	55.83666225	0.0351	NA	NA	NA	0.025298	0.00082613	0.039715782893724	2.93762988507485	4.98360662170834	NA	8.110841361	36.04632823	55.84283041	2.01394422008544	0.860087425761543	1.67670058220934	0.001139876	24.17009521	0.000110833	0.047207	0.069798736	0.050073317	0.034322191	1253.786724
"39"	"wp2"	74	"TARA_P100000210"	"0-100"	200	-16.0681	-28.9413	4.23470860036967	4.08345503825321	0.661910594802623	0.742895884144657	1.22092914974679	0.754784231428758	0.979586108715562	1.06265856918261	1.00662270956011	0.993288388379269	1.19814528297902	0.932169751786158	1.16960709528515	0	0	0	0.782973528233773	3.18403506606836	0.742895884144657	0.341995189335339	2.28432951837077	0	0.924433546537648	0.603681073679769	0.341995189335339	0	0.464158883361278	0	2.34347063336848	1.69386485198585	0.506579701910089	0.448140474655716	0	0.448140474655716	0	3.30100979198469	2.34347063336848	2.56471056522082	1.44224957030741	24.852	37.283	200.45	6.83990378670679	13	5.06579701910089	NA	51.44673767	0.037306	NA	NA	NA	0.024753	0.00081648	0.00796826885552116	2.8922773483271	5.02388052084628	NA	7.802268745	42.0623276	50.13540365	1.83759995445593	0.805457476939223	1.48811248463161	0.000944773	21.65459109	0.000111107	0.079505	0.085230624	0.051387716	NA	1031.107751
"40"	"wp2"	75	"TARA_P100000816"	"0-100"	200	-18.0312	-32.6984	5.39262825846952	5.15626535042874	1.27650085977198	0.972588826218856	1.10793165135089	0.748887238721851	1.56594705646755	1.21868890774198	1.00332228354209	1.97125552336296	1.40440787602032	0.904504169651028	0.896280949311433	0	0	0	1.31230911812124	4.01121850686128	0.843432665301749	0.271441761659491	3.31137792777364	0	1.59921836821953	0.711378660898013	0.697953204690889	0	0.584803547642573	0	2.69390486079521	1.55774823055533	0.814325284978472	0	0	0.479141985706278	0	4.18505649379157	2.69390486079521	3.42564233961016	2.20220165270767	25.118	37.453	200.03	6.29119455155629	22	4.57885697021333	NA	49.1777435	0.049011	NA	NA	NA	NA	NA	0.0349017846092291	2.84366442313084	5.17614973257383	191.757	8.820769471	41.25430091	49.92492962	1.66290366138003	0.733711008398101	1.3188524998383	0.00081731	24.61178017	9.31e-05	0.0725245	0.178237426	0.212083268	NA	690.8566017
"41"	"wp2"	76	"TARA_P100000283"	"0-100"	200	-20.987	-35.2784	5.02388571284503	4.42934925141546	1.9037782619633	1.35901601257375	1.3626160718106	1.22092914974679	1.59921836821953	1.66910753466409	1.75224202434785	2.19944889777253	1.87767026942146	1.10793165135089	0.748887238721851	0	0	0.368403149864039	1.03228011545637	3.26919606031822	0.771944262936164	0	2.93411939447847	0	0.928317766722556	0.412128529980856	0	0	0	0	2.66652777054335	0.996655493412596	0.66943295008217	0	0	0.742895884144657	0	3.3640385113623	2.66652777054335	2.98735417669095	1.78631598770806	23.497	37.285	205.22	5.62522632834186	23	4.59470089220704	38.551	53.77938171	0.049889	0.000119	0.000639	0.10395	0.028743	0.0010127	0.0401327970782494	2.79263641754356	4.91998092582813	195.2895	12.76001949	33.62486315	53.61511736	1.42832681216398	0.646873347098393	1.19515558509483	0.000790921	26.4758108	9e-05	0.0365545	0.051869046	0.054680769	NA	490.1157928
"42"	"wp2"	77	"TARA_P100000307"	"0-100"	200	-24.5899	-43.8111	6.32403683772082	5.94156231696425	1.29465259038037	1.50663725458373	2.00664456708418	0.875034012283327	1.50663725458373	2.47549389864466	1.5979139480908	1.64112158059555	1.98573178440787	1.31037069710445	1.34257468891731	0	0	0.748887238721851	1.02598556800602	4.7622031559046	1.02598556800602	0.553965825675446	3.07231682568585	1.09972444888627	0.939779637495297	0.90856029641607	0.553965825675446	0	1.34257468891731	0	3.38627686491199	2.55453505427868	1	0	0	0.939779637495297	0.7937005259841	4.92446462783091	3.38627686491199	3.5959831740739	2.47058867991633	22.959	37.122	210.39	7.57117427819085	28	4.21716332650875	NA	54.38392533	0.06349	NA	NA	NA	0.031847	0.0010974	0.0401327970782494	2.91502100911284	4.70048036579242	352.555	15.51454549	27.42891338	57.05654113	1.53859122304229	0.678151699275109	1.22257607599471	0.000833763	33.49191952	0.000141283	0.0968535	0.190439531	0.20971668	NA	168.9071697
"43"	"wp2"	78	"TARA_P100000323"	"0-100"	200	-30.135	-43.2793	6.13561535540432	5.70693728033199	1.89267726172085	0.691042323001118	2.50239769967934	1.09418418136353	1.04158043730656	1.86721214217346	2.07854187747344	1.3785856825619	2.27212735680984	1.03539880544841	2.62944824021095	0	0	0.271441761659491	1.19113842519643	4.31836386372622	1.16960709528515	0	3.29365170730708	0.943538796063307	0.271441761659491	0.90041133460937	0	0	0.724315644344174	0	3.02059897772356	2.12679202928852	1.12399086461423	0	0	0.646330407009565	0	4.713046593744	3.02059897772356	3.57315421368922	1.90285811766242	19.872	36.489	222.23	6.39067652839931	45	4.19833645380841	39.165	54.45910429	0.064737	0.000116	0.000574	0.09877	0.031246	0.00094219	0.0401327970782494	3.11323654013566	4.71849887129509	352.555	20.84822849	25.91039822	53.24137329	1.19395104112928	0.498159903060491	0.968474947927877	0.00093194	50.18298674	0.000179112	0.14819	0.084560117	0.093839386	0.0899109	568.5210863
"44"	"wp2"	79	"TARA_P100000333"	"0-100"	200	-34.4347	-47.6597	5.98086496587711	5.63227535967524	2.07312696900336	1.09696131048652	1.55361625297693	0.920516408251589	2.25783278289031	1.416139750217	1.67030317084277	1.05672180525872	1.86721214217346	0.777498009734259	1.83114523157445	0	0	0	1.22092914974679	4.94254225061526	0	0	1.83807770256852	0.464158883361278	0.553965825675446	0	0	0	0.51924941018511	0	2.79522997372737	2.04959341530072	0.879365934431636	0	0	0.96905210834335	0	5.0630678121435	2.79522997372737	2.50558750262216	2.32203151427777	18.053	36.065	230.39	7.88373516310524	18	3.68403149864039	26.115	55.59382257	0.095771	0.00029	0.001633	0.20974	0.048949	0.0012769	0.0837904453540535	3.0103811198677	4.24849524204936	NA	21.79875495	43.16583508	35.03540997	1.52227858277438	0.681397787985892	1.30061607879864	0.001205074	189.6262394	0.000433745	0.133847	0.306333783	0.303987198	NA	464.9940175
"45"	"wp2"	80	"TARA_P100000900"	"0-100"	200	-40.6426	-51.9677	6.22230949896476	5.80354519683832	1.71338908137514	1.46589720887824	1.60182084371072	1.19113842519643	2.37224981751947	2.1290005376555	1.49479678673206	1.4309436775714	1.53403664437892	1.43742595711884	2.91894063028377	0	0	0	0.90041133460937	4.73351627056413	0	0.564621617328617	2.04800519814761	1.54108654416791	0.742895884144657	0.90041133460937	0	0	0.448140474655716	0	3.3025386037038	0.861773876012753	1.20277137242962	0	0.935990162314116	0	0	5.17462987543229	3.3025386037038	2.09765422116663	2.1778774616163	19.304	35.773	228.72	6.29119455155629	35	3.41995189335339	NA	53.28828433	0.11839	NA	NA	NA	0.047086	0.0017042	0.249497222606806	3.39913024660989	4.34380542185368	NA	43.97423117	28.15743705	27.86833178	1.83844761155468	0.787568231259489	1.43597254262204	0.001141055	71.06565772	0.000287927	0.1147645	2.118897555	1.910103832	NA	567.5131783
"46"	"wp2"	81	"TARA_P100000859"	"0-100"	200	-44.5431	-52.3783	4.59848721521607	3.63953341038606	2.46346878833516	0.368403149864039	0.782973528233773	1.17446029235066	2.03279271362971	1.36975966800264	1.68803595230509	2.39918954116082	1.1186889420814	1.33513644936912	1.13960384306101	0	0	0	1.22092914974679	3.34180069514507	0	0.368403149864039	0.621446501190772	0.661910594802623	0.464158883361278	0.464158883361278	0	0	0.464158883361278	0	1.69965390878522	0.833955091540261	0	0	0	0.531329284591306	0	3.45241726553353	1.69965390878522	0.986484829732188	1.78944439337717	13.466	34.858	257.96	4.32674871092222	28	3.30192724889463	25.272	56.3112254	0.13428	0.000249	0.001259	0.19843	0.081404	0.0030946	0.203952576920249	3.47277668323103	3.66356164612965	750.169	0	52.88350634	47.11649366	2.22640360874975	0.952991493438595	1.40878825524588	0.000673335	121.7007463	0.000580403	0.148902	1.865014189	1.633255473	NA	844.4149939
"47"	"wp2"	82	"TARA_P100000376"	"0-100"	200	-47.1718	-58.0288	14.4362800453409	12.5924873330515	5.96376306954578	0	2.51194285642252	3.31926291277025	8	2.51194285642252	4.48488757611779	2.74660738657786	4.94185989946615	4.92515180718562	2.44576527943537	0	0	0	7.72391507684504	9.24410142564208	1.34626309945306	0	0	4.25063427673044	1.34626309945306	0	1.06852973014888	0	2.44576527943537	0	7.71709251838243	2.04322570539881	1.06852973014888	0	1.94076279919189	0	0	11.1101873306062	7.71709251838243	2.04322570539881	5.34124693255051	7.6076	34.218	303.12	5.05277434720856	19	3.33222185164595	23.873	54.05602178	0.1301	0.000824	0.005228	0.33101	0.070753	0.0057941	0.183046294108412	3.99505754087216	3.73766961828337	763.4865	NA	NA	NA	2.86970038190333	1.20245446697777	2.19662015457752	0.00016186	114.5583998	0.001269425	0.101061	11.3141379	5.154786101	NA	473.1078359
